codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
79868,79868,79868,79868,79868,INCIDENTE,-2.300.694.444.444,-4.713.444.444.444,CAMPINAS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBKP,30/01/2021,03:51:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79851,79851,79851,79851,79851,INCIDENTE GRAVE,-15.690.833,-47.773.889,BRASÍLIA,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,DF,BRASIL,***,29/01/2021,12:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79849,79849,79849,79849,79849,INCIDENTE GRAVE,-2.009.638,-4.910.055,FRUTAL,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,MG,BRASIL,***,28/01/2021,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79866,79866,79866,79866,79866,ACIDENTE,-2.827.778,-541.038.889,ALMEIRIM,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,PA,BRASIL,***,28/01/2021,15:55:00,SIM,ATIVA,A-013/CENIPA/2021,NÃO,NULL,0,1,NÃO
79852,79852,79852,79852,79852,ACIDENTE,-21.251667°,-47.524167°,SERRA AZUL,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,***,27/01/2021,19:30:00,SIM,ATIVA,A-012/CENIPA/2021,NÃO,NULL,0,1,NÃO
79843,79843,79843,79843,79843,INCIDENTE,-2.025.805,-4.028.638,VITÓRIA,POUSO LONGO,EXCURSÃO DE PISTA | POUSO LONGO,ES,BRASIL,SBVT,26/01/2021,17:02:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79846,79846,79846,79846,79846,ACIDENTE,\t-25.461667\t,\t-54.597222\t,FOZ DO IGUAÇU,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,PR,BRASIL,SSFE,25/01/2021,15:00:00,SIM,ATIVA,A-011/CENIPA/2021,NÃO,NULL,0,1,SIM
79848,79848,79848,79848,79848,INCIDENTE GRAVE,-12.628.611,-55.611.111,SORRISO,OUTROS,OUTROS,MT,BRASIL,***,25/01/2021,18:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,SIM
79835,79835,79835,79835,79835,INCIDENTE,-230.069.444.444,-471.344.444.444,CAMPINAS,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,SP,BRASIL,SBKP,24/01/2021,19:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79840,79840,79840,79840,79840,ACIDENTE,-10.183.889,-48.551.389,PORTO NACIONAL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,TO,BRASIL,***,24/01/2021,10:30:00,SIM,ATIVA,A-010/CENIPA/2021,NÃO,NULL,0,1,NÃO
79847,79847,79847,79847,79847,INCIDENTE GRAVE,-22.477.500,-44.479.722,RESENDE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RJ,BRASIL,SDRS,24/01/2021,17:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79862,79862,79862,79862,79862,INCIDENTE,-12.908.611.111,-383.225,SALVADOR,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,BA,BRASIL,SBSV,24/01/2021,11:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79837,79837,79837,79837,79837,INCIDENTE,-230.069.444.444,-471.344.444.444,CAMPINAS,COM CARGAS EXTERNAS,COM CARGAS EXTERNAS,SP,BRASIL,SBKP,23/01/2021,15:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79845,79845,79845,79845,79845,INCIDENTE,-20.181.944,-44.870.000,DIVINÓPOLIS,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,MG,BRASIL,SNDV,23/01/2021,13:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79833,79833,79833,79833,79833,ACIDENTE,-22.126.333,-47.357.778,LEME,INDETERMINADO,INDETERMINADO,SP,BRASIL,***,22/01/2021,11:50:00,SIM,ATIVA,A-009/CENIPA/2021,NÃO,NULL,0,1,NÃO
79834,79834,79834,79834,79834,INCIDENTE,-262.230.555.555,-487.977.777.777,JOINVILLE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,SC,BRASIL,SBJV,21/01/2021,19:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79836,79836,79836,79836,79836,INCIDENTE,-812.638.888.888,-349.227.777.777,RECIFE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PE,BRASIL,SBRF,21/01/2021,16:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79839,79839,79839,79839,79839,INCIDENTE,-2.046.305.555.555,-5.467.027.777.777,CAMPO GRANDE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MS,BRASIL,SBCG,21/01/2021,22:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79826,79826,79826,79826,79826,INCIDENTE,-129.086.111.111,-383.225,SALVADOR,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO) | FUMAÇA NA CABINE,BA,BRASIL,SBSV,20/01/2021,08:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79827,79827,79827,79827,79827,INCIDENTE,-236.261.111.111,-466.563.888.888,SÃO PAULO,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,SP,BRASIL,SBSP,19/01/2021,16:20:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79829,79829,79829,79829,79829,INCIDENTE,-19.833.611,-44.601.111,PARÁ DE MINAS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MG,BRASIL,SNPA,19/01/2021,20:10:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79831,79831,79831,79831,79831,INCIDENTE GRAVE,-2.553.166.666.666,-4.917.611.111.111,CURITIBA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,PR,BRASIL,SBCT,19/01/2021,12:50:00,SIM,ATIVA,IG-008/CENIPA/2021,NÃO,NULL,0,2,NÃO
79825,79825,79825,79825,79825,ACIDENTE,-877.361,-3.531.083,BARREIROS,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PE,BRASIL,***,18/01/2021,21:20:00,SIM,ATIVA,A-007/CENIPA/2021,NÃO,NULL,0,1,NÃO
79917,79917,79917,79917,79917,INCIDENTE GRAVE,-21.747.222,-48.855.833,IBITINGA,COLISÃO COM AVE,COLISÃO COM AVE,SP,BRASIL,SDIG,17/01/2021,15:15:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79819,79819,79819,79819,79819,INCIDENTE GRAVE,-20.603.730,-54.595.104,CAMPO GRANDE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MS,BRASIL,SSIE,14/01/2021,20:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79820,79820,79820,79820,79820,INCIDENTE,"-20,047222","-43,961388",NOVA LIMA,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,MG,BRASIL,SJLY,14/01/2021,09:27:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79822,79822,79822,79822,79822,INCIDENTE,-188.836.111.111,-482.252.777.777,UBERLÂNDIA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MG,BRASIL,SBUL,14/01/2021,22:40:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79830,79830,79830,79830,79830,INCIDENTE,-200.472,-4.396.138,NOVA LIMA,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA,MG,BRASIL,SJLY,14/01/2021,09:27:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79818,79818,79818,79818,79818,ACIDENTE,-13.574.685,-52.268.744,CANARANA,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MT,BRASIL,SWEK,13/01/2021,20:00:00,SIM,ATIVA,A-006/CENIPA/2021,NÃO,NULL,0,1,SIM
79816,79816,79816,79816,79816,INCIDENTE,-234.355.555.555,-464.730.555.555,GUARULHOS,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,SP,BRASIL,SBGR,11/01/2021,11:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79810,79810,79810,79810,79810,INCIDENTE GRAVE,\t-27.184167\t,\t-52.045\t,CONCÓRDIA,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,SC,BRASIL,SSCK,10/01/2021,13:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79821,79821,79821,79821,79821,INCIDENTE,-24.225,-547.927.777.777,SANTARÉM,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,PA,BRASIL,SBSN,10/01/2021,03:26:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79850,79850,79850,79850,79850,INCIDENTE,-377.583,-3.853.222,FORTALEZA,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU,CE,BRASIL,SBFZ,09/01/2021,11:00:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79812,79812,79812,79812,79812,INCIDENTE,-204.694.444.444,-546.702.777.777,CAMPO GRANDE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO,MS,BRASIL,SBCG,08/01/2021,13:12:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79841,79841,79841,79841,79841,INCIDENTE,-1.985.194,-4.395.055,BELO HORIZONTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO,MG,BRASIL,SBBH,08/01/2021,14:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79801,79801,79801,79801,79801,INCIDENTE GRAVE,2.787.180,-60.596.007,CANTÁ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RR,BRASIL,SWPD,07/01/2021,12:35:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79805,79805,79805,79805,79805,INCIDENTE,-234.355.555.555,-464.730.555.555,GUARULHOS,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,SBGR,07/01/2021,02:05:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79865,79865,79865,79865,79865,INCIDENTE,-1.889.694,-4.198.611,GOVERNADOR VALADARES,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,MG,BRASIL,SBGV,07/01/2021,15:31:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79784,79784,79784,79784,79784,INCIDENTE,-20.599.444,-54.602.500,CAMPO GRANDE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,MS,BRASIL,SSKG,06/01/2021,11:48:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79803,79803,79803,79803,79803,INCIDENTE,284.138,-6.069.221,BOA VISTA,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,RR,BRASIL,SBBV,06/01/2021,21:41:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79809,79809,79809,79809,79809,INCIDENTE,-2.343.194.444.444,-4.646.944.444.444,GUARULHOS,COLISÃO COM AVE,COLISÃO COM AVE,SP,BRASIL,SBGR,06/01/2021,12:48:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79811,79811,79811,79811,79811,ACIDENTE,-403.325,-204.230,VILA VELHA,INDETERMINADO,INDETERMINADO,ES,BRASIL,SIVU,06/01/2021,13:50:00,NÃO,ATIVA,A-005/CENIPA/2021,NÃO,NULL,0,1,NÃO
79814,79814,79814,79814,79814,ACIDENTE,-2.018.194,-44.87,DIVINÓPOLIS,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,MG,BRASIL,SNDV,06/01/2021,14:30:00,SIM,ATIVA,A-004/CENIPA/2021,NÃO,NULL,0,1,NÃO
79798,79798,79798,79798,79798,ACIDENTE,-2.040.805.556,-4.777.361.111,GUARÁ,INDETERMINADO,INDETERMINADO,SP,BRASIL,***,05/01/2021,20:30:00,SIM,ATIVA,A-002/CENIPA/2021,NÃO,NULL,0,1,NÃO
79823,79823,79823,79823,79823,ACIDENTE,2.572.880,-63.788.730,IRACEMA,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,RR,BRASIL,***,05/01/2021,20:07:00,SIM,ATIVA,A-003/CENIPA/2021,NÃO,NULL,0,1,NÃO
79770,79770,79770,79770,79770,INCIDENTE,-15.650.000,-56.117.500,CUIABÁ,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MT,BRASIL,SBCY,04/01/2021,15:03:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79808,79808,79808,79808,79808,INCIDENTE,-196.244.444.444,-439.719.444.444,CONFINS,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,MG,BRASIL,SBCF,04/01/2021,13:50:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79786,79786,79786,79786,79786,INCIDENTE,-714.833,-3.495.027,JOÃO PESSOA,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,PB,BRASIL,***,03/01/2021,13:58:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79758,79758,79758,79758,79758,INCIDENTE,-23.536.119,-46.499.739,SÃO PAULO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SP,BRASIL,***,02/01/2021,18:30:00,SIM,FINALIZADA,***,NÃO,NULL,0,1,NÃO
79949,79949,79949,79949,79949,ACIDENTE,-1.823.222,-4.365.027,DIAMANTINA,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,MG,BRASIL,SNDT,02/01/2021,11:51:00,SIM,ATIVA,A-001/CENIPA/2021,NÃO,NULL,0,1,SIM
